visitNumber,visitId,visitStart,date,hits1,newVisits,timeOnSite,transactionRevenue,referralPath,browser,deviceCategory,isMobile,city,country,region,pageTitle,fullVisitorId,channelGrouping,socialEngagementType
1.0,1500744072.0,17:21:12,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,5.70613E+18,Organic Search,Not Socially Engaged
1.0,1500749909.0,18:58:29,07/22/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,Google Online Store,8.32E+17,Direct,Not Socially Engaged
1.0,1472903065.0,11:44:25,09/03/2016,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Japan,APAC,Google Online Store,8.29426E+18,Organic Search,Not Socially Engaged
1.0,1472888996.0,07:49:56,09/03/2016,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,Google Online Store,9.05649E+18,Organic Search,Not Socially Engaged
1.0,1486946415.0,00:40:15,02/12/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United Kingdom,EMEA,Google Online Store,2.69701E+18,Organic Search,Not Socially Engaged
1.0,1486926194.0,19:03:14,02/12/2017,1,1,0,0,,Opera Mini,mobile,true,not available in demo dataset,Egypt,,Google Online Store,5.20516E+16,Direct,Not Socially Engaged
1.0,1500729608.0,13:20:08,07/22/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,Google Online Store,3.27748E+18,Organic Search,Not Socially Engaged
1.0,1500745764.0,17:49:24,07/22/2017,1,1,0,0,,Chrome,mobile,true,Atlanta,United States,North America,Google Online Store,4.46935E+18,Organic Search,Not Socially Engaged
1.0,1500774563.0,01:49:23,07/22/2017,1,1,0,0,,Chrome,mobile,true,Brisbane,Australia,APAC,Google Online Store,7.41625E+18,Organic Search,Not Socially Engaged
2.0,1472941897.0,22:31:37,09/03/2016,1,0,0,0,,Safari,tablet,true,not available in demo dataset,United Kingdom,EMEA,Google Online Store,8.32095E+18,Organic Search,Not Socially Engaged
1.0,1472911642.0,14:07:22,09/03/2016,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Sweden,EMEA,Google Online Store,2.16673E+18,Organic Search,Not Socially Engaged
1.0,1486912054.0,15:07:34,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,Google Online Store,6.30289E+18,Organic Search,Not Socially Engaged
1.0,1486897793.0,11:09:53,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Italy,EMEA,Google Online Store,2.45365E+18,Direct,Not Socially Engaged
1.0,1486895466.0,10:31:06,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Netherlands,EMEA,Google Online Store,2.13986E+18,Organic Search,Not Socially Engaged
1.0,1500722377.0,11:19:37,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Arab Emirates,,Google Online Store,1.84945E+18,Organic Search,Not Socially Engaged
2.0,1472951080.0,01:04:40,09/03/2016,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,1.56801E+17,Organic Search,Not Socially Engaged
1.0,1472968103.0,05:48:23,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,India,APAC,Google Online Store,2.18252E+18,Organic Search,Not Socially Engaged
1.0,1486935862.0,21:44:22,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,8.65239E+18,Organic Search,Not Socially Engaged
1.0,1486900693.0,11:58:13,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Spain,EMEA,Google Online Store,8.4997E+18,Organic Search,Not Socially Engaged
1.0,1486954267.0,02:51:07,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Argentina,South America,Google Online Store,2.75599E+17,Organic Search,Not Socially Engaged
1.0,1486939224.0,22:40:24,02/12/2017,1,1,0,0,,Chrome,tablet,true,not available in demo dataset,Netherlands,EMEA,Google Online Store,4.29716E+18,Organic Search,Not Socially Engaged
2.0,1486928257.0,19:37:37,02/12/2017,1,0,0,0,,Chrome,mobile,true,not available in demo dataset,Slovakia,,Google Online Store,5.45076E+18,Organic Search,Not Socially Engaged
1.0,1500783977.0,04:26:17,07/22/2017,1,1,0,0,/web/searchList.jsp,Android Webview,mobile,true,not available in demo dataset,Japan,APAC,Google Online Store,1.11932E+18,Referral,Not Socially Engaged
1.0,1500717481.0,09:58:01,07/22/2017,1,1,0,0,,Chrome,mobile,true,(not set),Bangladesh,,Google Online Store,6.93592E+18,Organic Search,Not Socially Engaged
1.0,1500785605.0,04:53:25,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Arab Emirates,,Google Online Store,2.93998E+17,Organic Search,Not Socially Engaged
1.0,1500746259.0,17:57:39,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,3.84657E+18,Organic Search,Not Socially Engaged
1.0,1472961198.0,03:53:18,09/03/2016,1,1,0,0,,Chrome,desktop,false,(not set),Taiwan,APAC,Google Online Store,2.20077E+18,Organic Search,Not Socially Engaged
1.0,1472900426.0,11:00:26,09/03/2016,1,1,0,0,,Internet Explorer,desktop,false,not available in demo dataset,United States,North America,Google Online Store,9.72376E+18,Organic Search,Not Socially Engaged
1.0,1472919043.0,16:10:43,09/03/2016,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Morocco,,Google Online Store,3.93695E+18,Organic Search,Not Socially Engaged
3.0,1472949225.0,00:33:45,09/03/2016,1,0,0,0,,Edge,desktop,false,not available in demo dataset,United States,North America,Google Online Store,9.40016E+18,Organic Search,Not Socially Engaged
2.0,1472967918.0,05:45:18,09/03/2016,1,0,0,0,,Chrome,mobile,true,New York,United States,North America,Google Online Store,8.81234E+18,Organic Search,Not Socially Engaged
1.0,1472901265.0,11:14:25,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,India,APAC,Google Online Store,6.11376E+18,Organic Search,Not Socially Engaged
1.0,1472961348.0,03:55:48,09/03/2016,1,1,0,0,,Chrome,mobile,true,(not set),United States,North America,Google Online Store,6.75824E+18,Direct,Not Socially Engaged
1.0,1472917609.0,15:46:49,09/03/2016,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Hungary,,Google Online Store,9.62809E+18,Organic Search,Not Socially Engaged
3.0,1472889514.0,07:58:34,09/03/2016,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,9.01257E+18,Organic Search,Not Socially Engaged
1.0,1486918298.0,16:51:38,02/12/2017,1,1,0,0,,Chrome,desktop,false,Tel Aviv-Yafo,Israel,,Google Online Store,5.73301E+18,Organic Search,Not Socially Engaged
1.0,1486935959.0,21:45:59,02/12/2017,1,1,0,0,,Opera,desktop,false,not available in demo dataset,Azerbaijan,,Google Online Store,6.48772E+18,Direct,Not Socially Engaged
1.0,1486932458.0,20:47:38,02/12/2017,1,1,0,0,/od/Things-To-Do-in-Silicon-Valley/fl/How-To-Visit-the-Googleplex-the-Google-Head-Office-in-Mountain-View.htm,Chrome,mobile,true,San Francisco,United States,North America,Google Online Store,5.06821E+18,Referral,Not Socially Engaged
2.0,1486963964.0,05:32:44,02/12/2017,1,0,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,1.69399E+18,Organic Search,Not Socially Engaged
1.0,1486963847.0,05:30:47,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Vietnam,,Google Online Store,1.73874E+16,Direct,Not Socially Engaged
1.0,1500748306.0,18:31:46,07/22/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,United Kingdom,EMEA,Google Online Store,5.07734E+18,Organic Search,Not Socially Engaged
1.0,1472940491.0,22:08:11,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,3.00946E+18,Organic Search,Not Socially Engaged
1.0,1472894013.0,09:13:33,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Australia,APAC,Google Online Store,5.68868E+16,Organic Search,Not Socially Engaged
1.0,1472894091.0,09:14:51,09/03/2016,1,1,0,0,,Chrome,desktop,false,London,United Kingdom,EMEA,Google Online Store,3.19457E+18,Organic Search,Not Socially Engaged
1.0,1486891894.0,09:31:34,02/12/2017,1,1,0,0,,Chrome,desktop,false,(not set),India,APAC,Google Online Store,3.36371E+18,Organic Search,Not Socially Engaged
1.0,1486970330.0,07:18:50,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,China,,Google Online Store,6.1951E+18,Organic Search,Not Socially Engaged
1.0,1486957405.0,03:43:25,02/12/2017,1,1,0,0,,Opera Mini,mobile,true,not available in demo dataset,South Africa,,Google Online Store,7.83342E+17,Organic Search,Not Socially Engaged
11.0,1486950395.0,01:46:35,02/12/2017,1,0,0,0,,Chrome,desktop,false,(not set),Taiwan,APAC,Google Online Store,7.02205E+18,Organic Search,Not Socially Engaged
1.0,1486952397.0,02:19:57,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Google Online Store,1.51982E+18,Organic Search,Not Socially Engaged
1.0,1486971844.0,07:44:04,02/12/2017,1,1,0,0,,Chrome,desktop,false,Hong Kong,Hong Kong,,Google Online Store,3.74142E+18,Organic Search,Not Socially Engaged
1.0,1486958852.0,04:07:32,02/12/2017,1,1,0,0,,Chrome,mobile,true,Pune,India,APAC,Google Online Store,6.44374E+17,Direct,Not Socially Engaged
1.0,1500723974.0,11:46:14,07/22/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Pakistan,,Google Online Store,6.18331E+18,Organic Search,Not Socially Engaged
1.0,1500721376.0,11:02:56,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Czechia,,Google Online Store,8.41584E+18,Organic Search,Not Socially Engaged
1.0,1500736643.0,15:17:23,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,6.88884E+18,Organic Search,Not Socially Engaged
1.0,1500728069.0,12:54:29,07/22/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Philippines,,Google Online Store,2.26627E+18,Organic Search,Not Socially Engaged
1.0,1472953471.0,01:44:31,09/03/2016,1,1,0,0,,Safari,mobile,true,San Jose,United States,North America,Google Online Store,6.83341E+18,Paid Search,Not Socially Engaged
1.0,1472946694.0,23:51:34,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,2.27871E+18,Paid Search,Not Socially Engaged
1.0,1472953207.0,01:40:07,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Italy,EMEA,Google Online Store,8.2424E+18,Organic Search,Not Socially Engaged
1.0,1472916457.0,15:27:37,09/03/2016,1,1,0,0,,Chrome,desktop,false,New York,United States,North America,Google Online Store,9.03217E+18,Organic Search,Not Socially Engaged
1.0,1472936905.0,21:08:25,09/03/2016,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,7.43017E+18,Organic Search,Not Socially Engaged
1.0,1486931460.0,20:31:00,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Sweden,EMEA,Google Online Store,4.68747E+18,Organic Search,Not Socially Engaged
1.0,1486972473.0,07:54:33,02/12/2017,1,1,0,0,,Internet Explorer,desktop,false,not available in demo dataset,Spain,EMEA,Google Online Store,5.70679E+18,Direct,Not Socially Engaged
4.0,1486910721.0,14:45:21,02/12/2017,1,0,0,0,,Chrome,desktop,false,Gothenburg,Sweden,EMEA,Google Online Store,7.04915E+18,Organic Search,Not Socially Engaged
2.0,1486952012.0,02:13:32,02/12/2017,1,0,0,0,,Chrome,desktop,false,(not set),Taiwan,APAC,Google Online Store,2.38928E+18,Organic Search,Not Socially Engaged
1.0,1486916735.0,16:25:35,02/12/2017,1,1,0,0,,Internet Explorer,desktop,false,London,United Kingdom,EMEA,Google Online Store,5.24821E+18,Direct,Not Socially Engaged
1.0,1486932260.0,20:44:20,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Slovakia,,Google Online Store,3.23048E+18,Organic Search,Not Socially Engaged
1.0,1486936968.0,22:02:48,02/12/2017,1,1,0,0,,Safari,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,8.37822E+18,Organic Search,Not Socially Engaged
1.0,1500768891.0,00:14:51,07/22/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,7.30032E+18,Paid Search,Not Socially Engaged
1.0,1500786595.0,05:09:55,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Google Online Store,8.75249E+18,Organic Search,Not Socially Engaged
1.0,1472943002.0,22:50:02,09/03/2016,1,1,0,0,,Chrome,mobile,true,Los Angeles,United States,North America,Google Online Store,9.12732E+18,Organic Search,Not Socially Engaged
1.0,1486891940.0,09:32:20,02/12/2017,1,1,0,0,,Internet Explorer,desktop,false,(not set),India,APAC,Google Online Store,9.51502E+18,Organic Search,Not Socially Engaged
1.0,1486930057.0,20:07:37,02/12/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,Germany,EMEA,Google Online Store,6.51149E+17,Organic Search,Not Socially Engaged
1.0,1486932324.0,20:45:24,02/12/2017,1,1,0,0,,Chrome,mobile,true,Amsterdam,Netherlands,EMEA,Google Online Store,7.66872E+18,Organic Search,Not Socially Engaged
3.0,1486899639.0,11:40:39,02/12/2017,1,0,0,0,,Chrome,desktop,false,Moscow,Russia,EMEA,Google Online Store,6.41782E+18,Organic Search,Not Socially Engaged
1.0,1486934069.0,21:14:29,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,9.03596E+18,Organic Search,Not Socially Engaged
1.0,1486965255.0,05:54:15,02/12/2017,1,1,0,0,,Chrome,desktop,false,Istanbul,Turkey,EMEA,Google Online Store,9.38704E+18,Direct,Not Socially Engaged
1.0,1486972056.0,07:47:36,02/12/2017,1,1,0,0,,Chrome,desktop,false,Tel Aviv-Yafo,Israel,,Google Online Store,4.37771E+18,Organic Search,Not Socially Engaged
1.0,1500788972.0,05:49:32,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Mexico,Central America,Google Online Store,2.4322E+18,Organic Search,Not Socially Engaged
1.0,1500756750.0,20:52:30,07/22/2017,1,1,0,0,/corp/google.com/deepmind6ps/perks-activities/swag,Chrome,desktop,false,not available in demo dataset,Netherlands,EMEA,Google Online Store,4.84491E+17,Referral,Not Socially Engaged
1.0,1500739191.0,15:59:51,07/22/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,6.2834E+18,Organic Search,Not Socially Engaged
1.0,1500788674.0,05:44:34,07/22/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Peru,,Google Online Store,1.72558E+18,Organic Search,Not Socially Engaged
1.0,1500760160.0,21:49:20,07/22/2017,1,1,0,0,,Safari,desktop,false,not available in demo dataset,India,APAC,Google Online Store,8.20713E+18,Organic Search,Not Socially Engaged
1.0,1472901925.0,11:25:25,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Belgium,EMEA,Google Online Store,9.74928E+18,Organic Search,Not Socially Engaged
1.0,1472904274.0,12:04:34,09/03/2016,1,1,0,0,,Chrome,desktop,false,Sydney,Australia,APAC,Google Online Store,4.82985E+18,Organic Search,Not Socially Engaged
1.0,1472908503.0,13:15:03,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Google Online Store,7.99883E+18,Organic Search,Not Socially Engaged
2.0,1486910382.0,14:39:42,02/12/2017,1,0,0,0,/web,Chrome,desktop,false,not available in demo dataset,Brazil,South America,Google Online Store,3.89637E+18,Referral,Not Socially Engaged
1.0,1486936705.0,21:58:25,02/12/2017,1,1,0,0,,Chrome,desktop,false,Sydney,Australia,APAC,Google Online Store,8.29278E+17,Organic Search,Not Socially Engaged
1.0,1486893161.0,09:52:41,02/12/2017,1,1,0,0,,Chrome,desktop,false,Sydney,Australia,APAC,Google Online Store,9.61168E+18,Organic Search,Not Socially Engaged
1.0,1486933279.0,21:01:19,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United Kingdom,EMEA,Google Online Store,4.63107E+17,Organic Search,Not Socially Engaged
1.0,1500741440.0,16:37:20,07/22/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,Taiwan,APAC,Google Online Store,5.48624E+18,Organic Search,Not Socially Engaged
1.0,1500744607.0,17:30:07,07/22/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,Google Online Store,3.06445E+17,Direct,Not Socially Engaged
2.0,1500735007.0,14:50:07,07/22/2017,1,0,0,0,,Chrome,desktop,false,Sao Paulo,Brazil,South America,Google Online Store,2.80769E+18,Organic Search,Not Socially Engaged
1.0,1500776306.0,02:18:26,07/22/2017,1,1,0,0,,Chrome,mobile,true,Mountain View,United States,North America,Google Online Store,7.45413E+18,Paid Search,Not Socially Engaged
2.0,1500726534.0,12:28:54,07/22/2017,1,0,0,0,,Safari,mobile,true,not available in demo dataset,Brazil,South America,Google Online Store,8.03985E+18,Organic Search,Not Socially Engaged
1.0,1500722765.0,11:26:05,07/22/2017,1,1,0,0,,Chrome,mobile,true,(not set),United States,North America,Google Online Store,7.42611E+18,Direct,Not Socially Engaged
1.0,1500751970.0,19:32:50,07/22/2017,1,1,0,0,,Chrome,desktop,false,Mumbai,India,APAC,Google Online Store,7.31136E+18,Direct,Not Socially Engaged
1.0,1500722160.0,11:16:00,07/22/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Germany,EMEA,Google Online Store,4.55075E+18,Organic Search,Not Socially Engaged
1.0,1500746084.0,17:54:44,07/22/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Pakistan,,Google Online Store,9.45411E+18,Organic Search,Not Socially Engaged
1.0,1472926516.0,18:15:16,09/03/2016,1,1,0,0,,Safari,mobile,true,not available in demo dataset,Germany,EMEA,Google Online Store,9.18735E+17,Organic Search,Not Socially Engaged
1.0,1472919031.0,16:10:31,09/03/2016,1,1,0,0,,Opera Mini,mobile,true,not available in demo dataset,Kenya,,Google Online Store,4.92275E+17,Organic Search,Not Socially Engaged
1.0,1472941167.0,22:19:27,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Lithuania,,Google Online Store,4.79817E+18,Organic Search,Not Socially Engaged
1.0,1472930294.0,19:18:14,09/03/2016,1,1,0,0,,Safari,tablet,true,not available in demo dataset,United Kingdom,EMEA,Google Online Store,8.32095E+18,Organic Search,Not Socially Engaged
1.0,1472911158.0,13:59:18,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Czechia,,Google Online Store,6.33287E+18,Organic Search,Not Socially Engaged
1.0,1472929996.0,19:13:16,09/03/2016,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Google Online Store,2.98563E+18,Organic Search,Not Socially Engaged
